Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
3,59,13,5,https://www.srilankabusiness.com/exporters-directory/company-profiles/university-of-peradeniya/,University of Peradeniya - EDB Sri Lanka,199,15,https://www.pdn.ac.lk/,,https://www.pdn.ac.lk/,,Dofollow,,10/3/2020 18:43,8/16/2021 4:49,,en,1.9,36,,13
6,57,11,3,https://roar.media/english/life/history/in-pictures-the-university-of-peradeniya,In Pictures: The University Of Peradeniya,18,24,http://www.pdn.ac.lk/about/history/history.php,"site for the campus in 1944, the University’s first vice-chancellor",Sir Ivor Jennings stated that,‘No University in the world will have such a setting.’,"Nofollow, Content",,9/10/2020 17:17,8/13/2021 0:49,,en,1.7,16,,11
2,78,13,2,https://artnet.unescap.org/members-and-partners,Members and Partners | ARTNeT,40,170,http://agri.pdn.ac.lk/dept/econ_home.php,,"Department of Agricultural Economics and Business Management, Faculty of Agriculture, University of Peradeniya",,Dofollow,,1/7/2018 23:09,8/15/2021 16:05,,en,1.7,9,,103
8,2,5,0,https://thuppahis.com/2020/11/19/the-case-for-metric-land-measurements-in-sri-lanka/,The Case for Metric Land Measurements in Sri Lanka | Thuppahi's Blog,297,109,http://arts.pdn.ac.lk/postgraduate/general.html,University of Peradeniya –,700 hectares,,Dofollow,,11/20/2020 2:06,8/2/2021 5:42,,en,1.7,55,,74
4,71,18,10,https://ir.iitr.ac.in/,IITR | IR | International Relations,222,31,http://eng.pdn.ac.lk/deee/staff/academic/prof.km.liyanage/publications.php,,Prof. K.M....,Read More,Nofollow,,8/14/2021 10:59,8/16/2021 0:31,,en,1.6,22,,25
23,8,7,1,http://192.248.64.59/library/index.php,Home,19,73,http://www.lib.pdn.ac.lk/,,"Library, Peradeniya University",,Dofollow,,1/11/2021 3:03,8/15/2021 2:59,,en,1.5,12,,21
42,0,0,0,http://www.sipwin.lk/contact.html,www.Sipwin.lk,7,8,http://www.pdn.ac.lk/,,Univercity Of Peradeniya,,Dofollow,,5/7/2019 15:03,8/18/2021 18:52,,,1.4,2,,6
11,27,8,0,https://www.444.lk/business-listings/postgraduate-institute-of-science,Postgraduate Institute of Science | 444 Business Directory,16,16,http://www.pgis.pdn.ac.lk/,,http://www.pgis.lk/,,Dofollow,,12/4/2017 5:18,8/2/2021 1:20,,en,1.1,4,,12
1,14,7,0,https://www.seec.com.es/enlaces-de-interes/sociedades-de-educacion-comparada/,Sociedad Española de Educación Comparada » Sociedades de Educación Comparada,42,41,http://www.pgis.pdn.ac.lk/ioces/,,Indian Ocean Comparative Education Society,,Dofollow,,4/15/2019 0:26,8/14/2021 20:28,,es,1.1,1,,30
2,3,6,1,https://eduroam.ac.lk/participants.html,eduroam Sri Lanka,6,46,http://www.pdn.ac.lk/,,www.pdn.ac.lk,,Dofollow,,6/11/2021 3:03,8/18/2021 4:32,,,0.99,56,,24
1,91,25,33,https://www.elsevier.com/connect/meet-the-winners-of-the-2021-owsd-elsevier-foundation-award,Meet the winners of the 2021 OWSD-Elsevier Foundation Award,74,102,https://www.pdn.ac.lk/,in functional and applied materials as an undergraduate at the,University of Peradeniya,", Sri Lanka, where she worked on applications of iron",Dofollow,,2/11/2021 9:32,8/18/2021 3:55,,en,0.97,4,,54
4,4,5,0,https://studybarta.com/top-universities-in-sri-lanka/,Top Universities in Sri Lanka | Sri Lanka Universities Ranking 2020,113,84,http://www.pdn.ac.lk/,,University of Peradeniya,,"Dofollow, Content",,5/31/2019 17:22,8/12/2021 21:27,,en,0.96,28,,52
2,0,12,4,http://chamithar.blogspot.com/2009/08/blog-post.html,"??????, ?? ?? ??? | .: ?????? ????? ??????? :.",50,90,http://www.pdn.ac.lk/,,E/O5,said...,Nofollow,,6/14/2021 8:15,8/8/2021 10:50,,si,0.94,2,,38
2,79,16,8,https://www.lshtm.ac.uk/aboutus/people/bacchus.loraine,Loraine Bacchus | LSHTM,121,44,http://www.pdn.ac.lk/,"National University in Palestine, Kathmandu University in Nepal and the",University of Peradeniya in Sri Lanka,. The World Health Organization is a collaborator and provides,"Dofollow, Content",,11/27/2020 13:13,8/18/2021 19:13,,en,0.91,71,,28
18,0,9,7,https://www.preteaching.com/2019/12/ba-external-bba-online-university-of.html,"BA (External), BBA (Online) - University of Peradeniya",32,15,http://www.pdn.ac.lk/cdce/tools/cdceonline/views/Application.php?program_id=1&ac_year=2019,,Register for Bachelor of Arts (BA) (External - New Syllabus),,Dofollow,,5/18/2021 8:04,8/18/2021 16:32,,en,0.9,12,,4
2,4,5,0,http://studentloanstodays.blogspot.com/2011/06/ahs-student-loans.html,Student Loans: Ahs Student Loans,139,37,http://www.pdn.ac.lk/uop/about/Hand_Book/pdf/2011PART-II.pdf,,Map Of The University Of Peradeniya,,"Dofollow, Content",,4/18/2018 14:06,8/18/2021 4:58,,en,0.9,0,,26
2,79,21,37,https://people.uwe.ac.uk/Person/RoshanWeerasekera,Dr Roshan Weerasekera - UWE Bristol,156,25,http://www.pdn.ac.lk/,"MSc degrees are from KTH, Sweden and BScEng Degree is from the","University of Peradeniya, Sri Lanka",.,"Dofollow, Content",,5/3/2018 6:06,8/18/2021 9:46,,,0.9,36,,20
2,51,11,2,https://find-mba.com/schools/asia/sri-lanka/peradeniya,University of Peradeniya - Postgraduate Institute of Agriculture | FIND MBA,101,10,http://mgt.pdn.ac.lk/academic/post_pro.php,,http://mgt.pdn.ac.lk/academic/post_pro.php,,Nofollow,,4/9/2019 0:16,8/16/2021 11:45,,en,0.89,25,,9
2,85,13,3,https://www.monash.edu/engineering/jayanthakodikara,Professor Jayantha Kodikara - Engineering | Monash University,502,30,http://www.pdn.ac.lk/,"BSc (Civil Engineering),",University of Peradeniya,", Sri Lanka, December 1983 Passed with First Class Honours and",Dofollow,,9/16/2020 17:31,8/1/2021 6:34,,en,0.81,21,,19
5,46,11,2,https://www.wemakescholars.com/university/university-of-peradeniya,"University of Peradeniya fees, admission, courses, scholarships, ranking, campus, reviews | WeMakeScholars",99,16,http://www.pdn.ac.lk/,,http://www.pdn.ac.lk,,Dofollow,,8/28/2017 7:14,8/12/2021 23:06,,en,0.8,5,,11
4,82,12,0,https://www.international.uni-mainz.de/weitere-fachbezogene-abkommen/,Weitere fachbezogene Abkommen | JGU International,92,260,http://www.pdn.ac.lk/,,University of Peradeniya,(englische Version),"Dofollow, Content",,1/29/2015 20:53,8/9/2021 13:35,,de,0.8,4,,140
1,3,5,0,https://www.slvetcouncil.org/useful-links,Veterinary Council of Sri Lanka - Useful Links,12,6,http://vet.pdn.ac.lk/,,http://vet.pdn.ac.lk,: Faculty of Veterinary Medicine & Animal Science,Dofollow,,6/21/2021 0:38,8/17/2021 5:50,,,0.8,5,,5
4,74,11,0,https://staff-profiles.cqu.edu.au/home/view/1278,Sanath Alahakoon - CQUniversity,28,12,http://eng.pdn.ac.lk/pages/departmentHome/EE/index_elec.html,,http://www.pdn.ac.lk/eng/pages/departmentHome/EE/index_elec.html,,"Dofollow, Content",,1/7/2020 14:12,8/16/2021 0:23,,en,0.78,8,,7
2,44,9,0,http://www.palitext.com/subpages/links.htm,Links,27,155,http://arts.pdn.ac.lk/pali/certificate_pali_casual.htm,,University of Peradeniya,,"Dofollow, Content",,4/20/2018 23:13,8/15/2021 5:46,,,0.73,4,,72
7,72,28,57,http://www.buddhanet.net/l_study.htm,BuddhaNet's Buddhist Web Links: Theravadan Websites,82,72,http://www.arts.pdn.ac.lk/pali/,,Department of Pali and Buddhist Studies University of Peradeniya,(Sri Lanka),"Dofollow, Content",,11/1/2014 9:45,8/17/2021 18:59,,en,0.72,35,,49
1,0,0,0,https://bistrem.blogspot.com/2021/05/faculty-of-medicine-ukm-booklet-faculty.html,"Faculty Of Medicine Ukm - Booklet: Faculty Of Medicine Peradeniya : Faculty of medicine, universiti kebangsaan malaysia (10.17845) eissn : - bistrem",112,38,https://med.pdn.ac.lk/departments/nmu/data2/images/2.jpg,,Faculty of medicine universiti kebangsaan malaysia youtube. Faculty of Medicine | University of Peradeniya,,"Dofollow, Image",,5/21/2021 18:14,7/24/2021 12:00,,en,0.72,1,,28
10,16,7,0,https://www.get-coupon-codes.info/bba-online-degree-peradeniya/,Bba Online Degree Peradeniya,100,56,http://arts.pdn.ac.lk/econ/ss.html,,http://arts.pdn.ac.lk/econ/ss.html,,"Nofollow, Content",,7/1/2021 10:32,8/3/2021 6:49,,en,0.67,12,,36
42,12,6,0,http://icsecm.org/?page_id=40,Scientific Committee,10,96,http://agri.pdn.ac.lk/agen/staff_profile?dr-akkarunarathne&xqrt=150,,Dr. Anuruddha Karunaratne,,Dofollow,,3/18/2021 22:08,8/13/2021 18:58,,en,0.62,9,,28
24,13,8,1,"https://www.tobaccounmasked.com/index.php/Faculty_of_Agriculture,_University_of_Peradeniya","Faculty of Agriculture, University of Peradeniya - TobaccoUnmasked",44,21,http://www.pdn.ac.lk/academics/academics.php,,The University of Peradeniya,"is a state university in Sri Lanka, registered under the",Nofollow,,3/15/2021 1:51,8/15/2021 21:17,,en,0.61,6,,9
4,93,22,24,https://de.wikipedia.org/wiki/Peradeniya,Peradeniya – Wikipedia,65,30,http://www.pdn.ac.lk/,,Website der University of Peradeniya,,Nofollow,,9/21/2020 2:05,7/8/2021 10:30,,de,0.59,3,,20
2,2,13,10,https://udarimadhu.github.io/,Udari Madhushani,9,38,https://www.pdn.ac.lk/,"Leonard . Before joining Princeton, I completed my undergraduate at","University of Peradeniya, Sri Lanka",. I am broadly interested in the problems at the,Dofollow,,10/29/2020 11:18,8/18/2021 19:56,,,0.58,7,,20
2,92,15,0,https://www.goodreads.com/author/show/4664989._,?????? ????????? (Author of ?????????),140,11,http://arts.pdn.ac.lk/sinhala/staff/amara.html,,http://www.pdn.ac.lk/arts/sinhala/staff/amara.html,,Dofollow,,10/9/2016 11:40,7/9/2021 14:35,,si,0.49,1,,7
6,39,11,11,http://ap.khnu.km.ua/index_ua.shtml,????-??????? (???????? ?? ???????),17,780,http://www.pdn.ac.lk/,University of Peradeniya -,http://www.pdn.ac.lk/,,"Dofollow, Content",,9/16/2018 16:27,8/14/2021 1:25,,en,0.47,12,,438
60,26,9,1,http://www.hartleycollege.com/hweb/hartleyites/dbase/grand2.shtml,All Hartleyites in HCDB,1654,329,http://eng.pdn.ac.lk/deee/home/kathir,,Kathirkhamaruban,,Dofollow,,2/25/2018 3:00,8/3/2021 0:16,,,0.42,14,,172
4,0,0,0,http://charlespera.yolasite.com/,CHARLES,11,41,http://eng.pdn.ac.lk/,,,,Dofollow,,9/11/2016 13:49,8/17/2021 2:23,,ta,0.41,1,,24
2,59,10,1,https://www.scimagoir.com/institution.php?idp=8070,University of Peradeniya Ranking,40,9,http://www.pdn.ac.lk/about/history/history.php,History:,www.pdn.ac.lk,,"Dofollow, Content",,4/17/2020 11:27,8/9/2021 5:20,,,0.36,10,,5
13,0,7,3,https://hackersuop.github.io/,Hackers' Club | University of Peradeniya,4,9,https://aces.ce.pdn.ac.lk/,,ACES,,Dofollow,,6/25/2021 6:04,8/18/2021 13:40,,,0.34,2,,5
146,48,14,8,http://ir.lib.seu.ac.lk/,SEUIR Home,56,6,http://dlib.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,5/20/2020 18:00,8/17/2021 17:21,,ur,0.34,3,,5
1,46,15,6,https://wiki.fibis.org/w/Ceylon,Ceylon - FIBIwiki,80,445,"http://dlib.pdn.ac.lk/browse?type=author&value=Fernando,+C.+N.+V.",,Articles on Christianity and Christian Missions in Ceylon,by C. N. V. Fernando fromUniversity of Ceylon Review1948-1951. Pdf,Nofollow,,11/4/2017 5:50,8/18/2021 8:34,,en,0.33,23,,79
2,7,6,0,https://www.dhahampasala.org/??????-????-????/,??? ???? ???? » ??? ???? ???? » ?????? ???? ????,39,86,http://www.pdn.ac.lk/,54,University of Peradeniya,,Dofollow,,3/21/2021 17:03,8/11/2021 10:09,,en,0.32,1,,51
2,26,10,2,https://www.society-urban-ecology.org/meetings-conferences/past-events/,Past Events -,61,54,http://arts.pdn.ac.lk/geography/staff/lalitha.html,,Dr. Lalitha Dissanayake,,Nofollow,,3/20/2019 23:32,8/16/2021 3:59,,en,0.3,10,,30
1,39,10,2,https://www.amr-insights.eu/about-us/our-ambassadors/,Meet our Ambassadors 1-150 - AMR Insights,33,162,https://ahs.pdn.ac.lk/dept_and_unit/Pharmacy_/index,,"MHF Sakeena is a Senior Lecturer at Department of Pharmacy, University of Peradeniya, Sri Lanka. She is a Pharmacist and member of the Pharmaceutical Society of Sri Lanka (PSSL), Commonwealth Pharmaceutical Association (CPA) and International Pharmaceutical Federation (FIP). She is passionate about research in antimicrobial resistance (AMR) and infection control. Sakeena has recently completed her ...",,"Dofollow, Image",,2/20/2020 20:08,8/11/2021 4:45,,en,0.3,10,,116
1,90,13,0,https://www.mlit.go.jp/totikensangyo/kokusai/kensetsu_database/srilanka/page4.html,????????????? | ???????????????? | ?????,51,77,https://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,6/15/2020 13:35,8/17/2021 9:45,,,0.3,19,,43
16,0,0,1,http://francetamil.com/,NTamil.com | Tamil | Tamil Daily News Website | Tamil News Paper | Tamil Nadu Newspaper Online | Breaking News Headlines | Latest Tamil News | India News | World News | Tamil Film,4,294,http://www.pdn.ac.lk/,,???. ?????????,,Dofollow,,12/3/2019 6:31,6/13/2021 7:43,,,0.28,5,,139
1,57,9,0,https://www.speciesconservation.org/case-studies-projects/fishing-cat/6096,Fishing cat Conservation Case Study | The Mohamed bin Zayed Species Conservation Fund,67,2,http://www.pdn.ac.lk/sci/zoology,,Visit web site,,Dofollow,,5/21/2017 11:11,8/4/2021 20:41,,,0.26,13,,2
6,63,12,1,http://www.adpc.net/igo/contents/adpcpage.asp?pid=3,Contact us,72,202,https://www.pdn.ac.lk/,,"University of Peradeniya, Sri Lanka",,Dofollow,,9/16/2020 3:55,8/10/2021 4:15,,en,0.24,1,,168
3,2,5,0,https://loginarchive.com/s-logins/sci-moodle-login.php,Sci Moodle Login - Sign in to Your Account,77,11,http://scimoodle.pdn.ac.lk/,,Sci moodle,,Nofollow,,6/20/2020 19:22,8/9/2021 13:01,,,0.23,3,,10
1,4,15,1,http://www.sahyadrica.com/2013/06/the-crinum-chance.html,The Crinum Chance,184,39,http://www.pdn.ac.lk/cjsbs/text/text35.15.pdf,study on the taxonomy ofCrinum zeylanicumandCrinum latifoliumoccuring in Sri Lanka:,http://www.pdn.ac.lk/cjsbs/text/text35.15.pdf,,Dofollow,,8/9/2013 14:42,8/16/2021 7:26,,en,0.22,6,,11
5,58,10,0,https://www.university-directory.eu/Sri-Lanka/Postgraduate-Institute-of-Science-PGIS.html,Postgraduate Institute of Science (PGIS) | University Directory,89,3,http://www.pgis.pdn.ac.lk/,,Postgraduate Institute of Science (PGIS),,Nofollow,,5/29/2020 13:37,11/15/2020 19:46,,en,0.22,5,,3
2,70,10,0,https://www.poverty-action.org/people/suresh-de-mel,Suresh De Mel | Innovations for Poverty Action,100,8,http://arts.pdn.ac.lk/econ/sjs.html,,pdn.ac.lk,,Dofollow,,7/29/2016 20:07,8/12/2021 17:34,,en,0.22,5,,6
2,0,0,0,https://telunfusee.fr/sri-lanka-ceylan-blog-de-voyage/kandy/peradeniya/,Peradeniya – Tel un fusée !,119,26,http://www.pdn.ac.lk/,"pas loin dujardinbotanique, c’est le",faculté de Peradeniya !,,"Dofollow, Content",,5/22/2020 13:06,8/18/2021 17:52,,fr,0.22,3,,8
4,0,0,0,http://www.universityguide.lk/state_universities.php,University Guide - Sri Lanka: State Universities and Degrees,14,35,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,6/30/2019 6:45,8/15/2021 23:38,,,0.21,1,,18
2,78,11,0,https://boku.ac.at/en/nas/ifoel/arbeitsgruppen/ag-wissenssysteme-und-innovationen-agwi/blog/2017/sri-lanka-2017-boku-peradeniya-universitaet-zertifikatslehrgang-zur-biologischen-landwirtschaft,Sri Lanka 2017: BOKU Peradeniya University Certificate Course on Organic Farming::Division of Organic Farming (IFÖL)::Department of Sustainable Agricultural Systems::BOKU,150,8,http://agri.pdn.ac.lk/,2015 and one planned for 2018. Sri Lanka Exkursion 2015,Peradeniya University,,"Dofollow, Content",,7/18/2019 0:50,6/21/2021 7:21,,en,0.21,2,,7
1,24,15,10,https://www.openchannelflow.com/blog/compound-weirs,Compound Weirs for Wide Ranging Flows,184,4,http://www.civil.pdn.ac.lk/acstaff/kppp_details/selected publications/compound weir.pdf,,"Piratheepan, M., Winston, N., and Patirana, K., Discharge Measurements in Open Channels Using Compound Sharp-Crested Weirs, Journal of the Institution of Engineers, Sri Lanka, No. 03, 2006,",,"Dofollow, Content",,5/28/2017 15:54,8/18/2021 16:55,,en,0.21,2,,3
2,16,11,1,http://www.sri-lanka-window.com/reiseziele/zentral_region/kandy_region/peradeniya.html,Sri Lanka-Window - Peradeniya - Botanischer Garten,35,8,http://www.pdn.ac.lk/,der Nähe von Kandy und liegt am Mahaveli Fluss. Die,Universität,"wurden 1942 als ""University of Ceylon"" mit wenigen Fakultäten als",Dofollow,,11/23/2019 20:43,8/12/2021 23:19,,,0.2,4,,4
1,0,0,0,https://entrevistaliteraria.blogspot.com/2021/03/bank-deposite-slip-of-nbp-deposit-slips.html,"Bank Deposite Slip Of Nbp - Deposit Slips Template - emmamcintyrephotography.com / At least 30 minutes, probably more than an hour grab one out of your bank of america checkbook: | entrevistaliteraria",29,41,http://med.pdn.ac.lk/bank-slip.gif,,Homepage / uncategorized / national bank of pakistan deposit slip. Faculty Of Medicine - University Of Peradeniya,,"Dofollow, Image",,3/31/2021 9:40,7/13/2021 8:10,,en,0.18,3,,27
1,77,12,1,https://philjournalsci.dost.gov.ph/home-1/43-vol-144-no-2-december-2015/543-shelf-stable-dried-okara-from-the-wet-by-products-of-philippine-soybean-curd-processing,Shelf-stable Dried Okara from the Wet By-products of Philippine Soybean Curd Processing,28,29,http://www.pdn.ac.lk/cjsbs/text/text31.3.pdf,in bread making Cey J Sci (Bio.Sci.) 31:29-33. Retrieved from,http://www.pdn.ac.lk/cjsbs/text/text31.3.pdf,on 12 Feb 2014.,"Dofollow, Content",,5/12/2021 22:56,6/27/2021 14:11,,en,0.16,6,,14
296,25,8,1,https://sinhala.lankainformation.lk/directory/education/higher-education/local-universities,????? ????????,68,30,http://www.pdn.ac.lk/,,www.pdn.ac.lk,,Dofollow,,10/7/2017 8:42,8/18/2021 6:16,,en,0.16,3,,16
2,70,12,1,http://exoplanet.eu/meetings/all/,Meetings on Extrasolar Planets,15,1696,http://www.pdn.ac.lk/uop/inrc/Uploads/AstroBiologyConfefnce.pdf,,Astrobiology Research Conference 2015,"Kandy, Sri Lanka","Dofollow, Content",,6/27/2020 23:23,8/14/2021 4:09,,en,0.15,30,,420
2,36,8,0,http://www.ubotho.net/MDP/network,MDP Link Library - University of Botswana - School of Graduate Studies,32,67,http://www.pdn.ac.lk/,,"University of Peradeniya, Kandy",,Dofollow,,4/21/2018 15:47,8/13/2021 21:44,,en,0.14,5,,33
5,64,10,0,https://www.news.lk/news/business/item/8836-be-a-part-of-peradeniya-university-digital-library,Be a part of Peradeniya University Digital Library,56,20,http://www.lib.pdn.ac.lk/,that its institutional repository (Digital Library) can be accessed through,www.lib.pdn.ac.lk,,"Dofollow, Content",,4/25/2020 13:13,8/5/2021 19:55,,en,0.14,2,,10
6,0,4,1,https://www.mrjobs.info/external-degree-bachelor-of-business-administration-bba-online-2021-university-of-peradeniya/,External Degree: Bachelor of Business Administration (BBA Online) 2021- University of Peradeniya | MrJobs.info,92,5,https://cdce.pdn.ac.lk/bba.php,,More Details,,Dofollow,,3/28/2021 10:38,8/13/2021 11:35,,en,0.14,12,,4
2,42,9,0,https://www.rma.ac.uk/2020/11/20/rma-study-day-report-iconography-as-a-source-for-music-history-9-11-2019-soas-university-of-london/,"Report: Iconography as a Source for Music History (9/11/2019, London) – Royal Musical Association",36,206,http://arts.pdn.ac.lk/finearts/staff/manoj_alawathukotuwa.html,,http://arts.pdn.ac.lk/finearts/staff/manoj_alawathukotuwa.html,• alawathukotuwa@yahoo.com • alawathukotuwa.manoj@gmail.com • +94777627931) •,"Dofollow, Content",,11/21/2020 15:37,8/11/2021 0:04,,en,0.14,7,,73
2,61,10,0,https://www.cugh.org/about/member-institutions/sri-lanka/,Sri Lanka | Consortium of Universities for Global Health,206,7,http://www.pdn.ac.lk/,,Visit Website,,Dofollow,,9/15/2020 7:15,8/18/2021 16:52,,en,0.13,9,,5
1,0,0,0,https://imagezero.net/life-style/blooming-beauty-of-asia-university-of-peradeniya/,Blooming Beauty of Asia - ImageZerO University of Peradeniya-ImageZerO,38,25,https://www.pdn.ac.lk/,,https://www.pdn.ac.lk/,,Dofollow,,5/14/2021 1:14,7/15/2021 4:26,,,0.13,2,,14
6,4,11,6,http://www.upulstravel.com/traveltip-3.htm,"Upul's travel service inc.- Discount Airfares, Flights, Hotels, Cars, Vacation Packages, Maps",6,236,http://www.pdn.ac.lk/,,http://www.pdn.ac.lk/,,Dofollow,,8/9/2013 3:27,8/16/2021 23:58,,,0.13,5,,128
2,2,6,1,https://pratheepaj.github.io/,Pratheepa Jeganathan,7,16,https://sci.pdn.ac.lk/scs/,received a BS degree in Statistics and Operations Research from,University of Peradeniya,in Sri Lanka and was a lecturer in statistics before,"Dofollow, Content",,7/14/2021 21:00,8/18/2021 19:43,,,0.13,2,,13
1,72,29,60,https://www.jenreviews.com/vegan/,"20 Health Benefits of Going Vegan, According to Science (+6 Delicious Vegan Recipes) | Jen Reviews",48,144,http://www.pdn.ac.lk/ipurse/2014/proceeding_book/HH/309.pdf,than that of non-vegetarians when assessing endurance and musculoskeletal flexibility.(,6,),"Dofollow, Content",,4/20/2017 7:53,8/18/2021 4:22,,en,0.12,44,,51
