Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
16,6,47,471,http://www.iris100.es/product_detail.php?id=2345,,16,16851,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=1997,"I Buy , Does walmart brand allopurinol 100mg work ,",Order Now Cheapest Price Pill Tirosint Online Best Price,", Admissions Essay Editing , Handling and reliability all of",Dofollow,,1/23/2020 23:26,8/18/2021 2:15,,,0.01,26,,1935
1,39,8,0,https://thegeopolitics.com/on-the-shoulders-of-giants-sri-lanka-as-a-bridge-between-india-and-asean/,On the Shoulders of Giants: Sri Lanka as a Bridge Between India and ASEAN - The Geopolitics,26,37,http://ir.kdu.ac.lk/bitstream/handle/345/1728/021.pdf?sequence=1&isAllowed=y,,strategic location,,"Dofollow, Content",,11/2/2020 16:01,7/17/2021 6:19,,en,0,15,,25
4,2,5,0,https://loginarchive.com/k-logins/kdu-moodle-login.php,Kdu Moodle Login - Sign in to Your Account,79,9,http://lms.kdu.ac.lk/lms/,,The General Sir John Kotelawala Defence University,,Nofollow,,4/13/2020 5:45,8/5/2021 17:00,,,0,2,,5
1,72,10,0,https://en.everybodywiki.com/H._Y._Ranjith_Perera,Hettige Yasasiri Ranjith Perera - EverybodyWiki Bios & Wiki,118,23,http://www.kdu.ac.lk/department-of-electrical-electronic-and-telecommunication-engineering/staff/academic-staff/14-staff/157-ranjith,,[1],[,Nofollow,,7/8/2020 1:32,8/13/2021 4:31,,en,0,2,,12
4,5,5,0,https://www.portallogin.live/kdu-moodle-login-1988,Kdu Moodle Login Page,19,7,http://lms.kdu.ac.lk/lms/,,"19, 20, 21, Today Wednesday, 22 January 22, 23, 24, 25. 26, 27, 28, 29, 30, 31. You are not logged in. (Log in). moodlelogo. Switch to the standard theme.",,Nofollow,,10/9/2020 8:41,8/9/2021 12:14,,en,0,3,,6
4,0,0,0,https://one23portal.com/kdu.html,One23 - Kdu Login,36,12,http://ir.kdu.ac.lk/login,,Sign in - KDU-ER Repository - General Sir John Kotelawala ...,,Nofollow,,3/3/2021 20:19,5/13/2021 11:58,,,0,1,,9
1,0,1,1,https://www.jobakone.com/courses/kdu-language-courses-in-weekend-2021/,KDU Language Courses in Weekend 2021 - Jobak One,23,3,https://www.kdu.ac.lk/join-the-weekend-language-courses-conducted-by-the-department-of-languages-kdu/,,Apply Online by clicking here,,"Dofollow, Content",,6/6/2021 14:19,8/16/2021 11:06,,en,0,2,,3
1,0,0,0,https://arturroson.blogspot.com/2021/04/admin-officer-in-malay-administrative.html,"Admin Officer In Malay : Administrative Office Management | Future Students ... - Admin officer jobs in directorate of malaria control program islamabad, in pakistan published on paperpk.com / paperads.com from newspaper on november 15,2020. - arturroson",110,34,https://www.kdu.ac.lk/international-relations/wp-content/uploads/2021/01/Main-image.jpg,,"Job seekers who are already working as admin officer , admin executive , admin assistant , hr & admin officer. admin - International Relations Office",,"Dofollow, Image",,4/25/2021 23:10,8/9/2021 4:09,,en,0,1,,31
2,0,0,0,https://locatelogin.com/kdu-email-login/,Kdu Email Login at Locate Login,32,18,http://ir.kdu.ac.lk/login,,Sign in – KDU-ER Repository – General Sir John Kotelawala …,,Nofollow,,6/12/2021 3:13,8/2/2021 3:31,,en,0,2,,10
1,0,0,0,https://loginfiles.com/post/login-kdu-student-portal,login kdu student portal,35,12,https://www.kdu.ac.lk/,,KDU | Kotelawala Defence University | KDU | University of ...,,Nofollow,,8/6/2021 13:08,8/6/2021 13:08,,en,0,1,,9
16,2,7,2,http://bildergalerie.projekt03.de/details.php?image_id=1966,Bildergalerie von T.E.,13,4874,http://kdu.ac.lk/index.php?option=com_k2&view=itemlist&task=user&id=1394,online without prescriptionviagra generic viagra generic viagra genericviagra prescription online,generic viagra online,viagra without a prescriptionbest price viagra best price viagra buying,Nofollow,,2/8/2020 15:08,8/12/2021 10:05,,,0,1,,3392
3,73,11,0,https://www.revolvy.com/page/General-Sir-John-Kotelawala-Defence-University,General Sir John Kotelawala Defence University | Revolvy,192,15,http://www.kdu.ac.lk/,,Official website,,Nofollow,,8/5/2018 6:58,3/29/2020 21:11,,en,0,1,,11
1,42,15,4,https://southasianvoices.org/sri-lanka-maritime-security-dilemma/,Sri Lanka’s Maritime Security Dilemma – South Asian Voices,32,36,http://ir.kdu.ac.lk/bitstream/handle/345/1710/003.pdf?sequence=1&isAllowed=y,alternatives to maximize its security? Experts have suggested establishing a,Maritime Domain Awareness Center,such that Sri Lanka would have a real-time and accurate,"Dofollow, Content",,8/18/2019 23:53,8/15/2021 21:29,,en,0,10,,23
1,71,13,4,https://www.c4isrnet.com/unmanned/2021/07/13/who-is-buying-israeli-counter-drone-systems-in-south-asia/,Who is buying Israeli counter-drone systems in South Asia?,61,17,http://ir.kdu.ac.lk/bitstream/handle/345/2060/Abstract Book Final Version_49.pdf?sequence=1&isAllowed=y,Force planes. Sri Lankan media and defense officials have also,expressed concern,about rising drone threats in recent years.,"Dofollow, Content",,7/13/2021 17:58,7/20/2021 9:04,,en,0,7,,13
1,0,0,2,https://mechheart.com/learn-mechanical-engineering-in-sri-lanka/,Mechanical Engineering Courses in Sri Lanka | MECHHEART,49,38,https://www.kdu.ac.lk/department-of-mechanical-engineering/,,Kothalawala Defense University,,"Dofollow, Content",,5/20/2021 10:39,7/15/2021 2:16,,en,0,1,,24
2,34,8,0,https://ejournal.nusamandiri.ac.id/index.php/pilar/article/view/1520,ANALYSIS OF INTER-RELIGIOUS TOLERANCE SENTIMENTS IN INDONESIA ON CONVERSATIONS ON SOCIAL MEDIA TWITTER | Jurnal Pilar Nusa Mandiri,58,41,http://ir.kdu.ac.lk/handle/345/1051,"on Web Scraping. 8th International Research Conference KDU (2015), 135–140.",http://ir.kdu.ac.lk/handle/345/1051,,"Dofollow, Content",,5/18/2021 12:37,8/13/2021 11:10,,en,0,1,,16
12,8,6,0,https://www.tecmaza.com/kdu-lms/,Kdu Lms,28,12,http://lis.kdu.ac.lk/,,lis.kdu.ac.lk,,"Nofollow, Content",,7/12/2021 6:54,8/6/2021 21:14,,en,0,1,,3
1,0,2,0,https://signinvault.com/lk/kdu-wifi.html,Kdu Wifi Login / Signin Vault,34,14,http://students.kdu.ac.lk/students/wifi_reg/,,KDU WI-FI REGISTRATION FORM FOR KDU STAFF AND STUDENTS,,"Nofollow, Image",,5/5/2021 3:21,8/11/2021 17:57,,en,0,3,,11
33,7,7,1,https://loginy.co.uk/k-logins/kdu-oracle-login.html,Kdu Oracle Login ?? One Click Login,80,53,http://ir.kdu.ac.lk/login,,Sign in - ir.kdu.ac.lk,,"Nofollow, Content",,8/28/2020 17:46,8/11/2021 13:14,,en,0,5,,25
212,4,11,6,http://deon-international.com/,DEON International (Pvt) Ltd – :: We aspire to create Leaders of tomorrow. ::,29,11,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,"Dofollow, Image",,6/15/2021 2:11,8/18/2021 17:59,,en,0,6,,9
2,0,1,0,http://computervirusrubenko.blogspot.com/2017/01/computer-virus-wiki.html,Computer Virus: Computer Virus Wiki,71,56,http://www.kdu.ac.lk/faulty-of-defence-and-stratergic-studies/images/Cyber Terrorism,,CYBER TERRORISM; IS SRI LANKA READY? - KDU,,Dofollow,,2/18/2019 14:42,8/2/2021 23:09,,en,0,2,,35
1,0,16,9,http://patentuandip.com/2016/12/how-old-is-too-old-to-invent/,How Old Is Too Old To Invent? – U and IP,33,1778,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=58923,,price macrobid cvs pharmacy,,"Nofollow, UGC",,3/14/2020 22:37,8/16/2021 4:39,,en,0,1,,1250
1087,31,36,136,https://srilankaembassy.fr/,Home | Embassy of Srilanka - Paris,76,31,https://www.kdu.ac.lk/calling-application-for-foreign-students-and-students-with-foreign-qualifications-academic-year-20212022/,,,,"Dofollow, Image",,8/9/2021 15:37,8/18/2021 15:34,,en,0,0,,14
9,12,6,0,https://www.kanaktec.com/kdu-lms/,Kdu Lms,28,12,http://lis.kdu.ac.lk/,,lis.kdu.ac.lk,,"Nofollow, Content",,7/14/2021 4:22,8/12/2021 2:09,,en,0,2,,3
9,0,5,2,https://www.mrjobs.info/what-is-univotec-why-should-study-at-univotec/,What is UNIVOTEC? Why should study at Univotec? | MrJobs.info,101,8,https://www.kdu.ac.lk/,,Sir. John Kothalawala Defense University,,Dofollow,,8/8/2021 2:50,8/16/2021 1:49,,en,0,3,,7
2,3,0,1,https://www.jobsinfo.lk/2021/05/officer-cadets-degree-2021-general-sir.html,Officer Cadets 2021 Degree Program - General Sir John Kotelawala Defence University (KDU),18,17,http://enlistment.kdu.ac.lk/,,Click Here,,Dofollow,,6/14/2021 11:04,7/9/2021 6:57,,en,0,1,,11
3,84,12,0,https://www.wikiwand.com/en/Firefly_algorithm,Firefly algorithm - Wikiwand,178,23,http://ir.kdu.ac.lk/bitstream/handle/345/1038/com-047.pdf?sequence=1&isAllowed=y,"the 8th international research conference, 61–66, KDU, Published November 2015,",http://ir.kdu.ac.lk/bitstream/handle/345/1038/com-047.pdf?sequence=1&isAllowed=y,,Nofollow,,6/5/2021 16:20,6/5/2021 16:20,,en,0,1,,14
6,66,10,0,http://www.topmillion.net/domain-list-288,Alexa top domain list || page 288,7,2429,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,7/9/2021 15:54,8/17/2021 7:44,,,0,1,,1340
2,57,9,0,https://www.scholaro.com/u/General-Sir-John-Kotelawala-Defence-University-27310,,9,3,http://www.kdu.ac.lk/,,Website,,Dofollow,,3/29/2021 2:59,8/13/2021 12:37,,,0,4,,2
1,8,6,0,https://www.madawalaenews.com/2019/12/blog-post_361.html,??? ????? ??????? ???????? ??? ????? ???????????!! - Madawala News Number 1 Tamil website from Srilanka,18,22,http://lms.kdu.ac.lk/lms/course/index.php,,http://lms.kdu.ac.lk/lms/course/index.php,,"Dofollow, Content",,1/16/2020 19:22,8/14/2021 6:45,,ta,0,2,,14
1,2,6,1,https://lankanian.blogspot.com/2016/10/blog-post_6.html,Ian's Den ?????? ?????: ???????? ?? ?????? ??????,109,634,http://www.kdu.ac.lk/proceedings/irc2015/2015/dss-024.pdf,????? ?????? ????????? ??????????? ????? ?????? ????????? ???? ?????. (,KDU Research paper - HDAK Amarawardhana),?? ???? ??? ??? ???????? ?? ??? ???? ???? ???????????,Dofollow,,4/24/2018 0:52,8/17/2021 4:51,,en,0,1,,272
3,14,19,19,https://websitedetection.com/web-site-list-1491,Web Site List | WebSiteDetection.Com,2,1732,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,2/15/2020 2:22,8/18/2021 2:47,,en,0,2,,1076
2,66,10,0,https://yellow.place/en/general-sir-john-kotelawala-defence-university-ratmalana-srilanka,"General Sir John Kotelawala Defence University - Ratmalana, Sri Lanka",42,7,http://www.kdu.ac.lk/,,www.kdu.ac.lk,,Dofollow,,4/19/2019 23:56,8/14/2021 3:24,,en,0,3,,5
7,0,3,0,https://loginwithus.com/post/kdu-moodle-login,kdu moodle login - official login page,26,10,https://www.kdu.ac.lk/,,Visit site,,Nofollow,,6/28/2021 9:46,8/18/2021 15:03,,en,0,1,,9
4,0,1,1,https://www.lankajobinfo.com/2021/05/calling-applications-for-officer-cadets.html,The Best Government Job Vacancy information Provider in Sri Lanka,46,25,http://enlistment.kdu.ac.lk/,,,,"Nofollow, Image",,5/10/2021 11:03,6/25/2021 4:55,,en,0,1,,12
8,77,28,36,https://www.keele.ac.uk/globalhealth/,Institute for Global Health - Keele University,1420,62,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University Sri Lanka,,"Dofollow, Image",,10/30/2020 22:23,8/12/2021 2:34,,en,0,3,,33
9,0,6,4,https://www.preteaching.com/2021/02/ugc-approved-degree-in-sri-lanka.html,UGC Approved Degree in Sri Lanka,32,48,http://www.kdu.ac.lk/,Ministry of Defense–,The General Sir John Kotelawala Defence University (KDU),,Dofollow,,2/2/2021 0:14,8/16/2021 1:52,,ta,0,1,,33
8,25,7,0,https://www.logospng.com/topic/kdu,Kdu Logo,82,150,http://www.kdu.ac.lk/,,kdu.ac.lk,,Dofollow,,1/28/2021 4:03,8/13/2021 17:52,,en,0,0,,52
7,0,0,0,https://loginbringer.com/post/oracle-kdu-sign-in,oracle kdu sign in login,36,11,https://www.kdu.ac.lk/,,KDU | Kotelawala Defence University | KDU | University of ...,,Nofollow,,8/7/2021 17:16,8/7/2021 17:16,,en,0,1,,8
2,0,0,0,http://armytrainingisatsua.blogspot.com/2017/01/diyatalawa-army-training-school.html,Army Training: Diyatalawa Army Training School,70,58,http://www.kdu.ac.lk/faulty-of-defence-and-stratergic-studies/images/Intake 27 sindigate presentations/Developing and Improving Officer Qualities of Officer Cadets/CHAPTER 2.pdf,,CHAPTER TWO - KDU | Kotelawala Defence University,,Dofollow,,5/1/2018 19:26,8/13/2021 6:08,,en,0,2,,31
53,16,20,22,https://studentlanka.com/2014/08/05/world-ranking-of-sri-lanka-universities-2014-july-top-institutes/,World ranking Top Sri Lankan Universities 2014 July,65,209,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,4/21/2019 1:26,8/12/2021 4:07,,en,0,8,,57
1,32,18,12,http://www.tysonschance.com/site/?attachment_id=488,missval – Tyson's Chance Animal Foundation,29,2075,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=16710,,order cheap flucort pharmacy uk,,"Nofollow, UGC",,7/20/2021 18:51,8/17/2021 2:21,,en,0,3,,1309
8,8,7,1,https://christianbuehlmann.com/CMS/CMS2/profession/item/2757-repost-opening-the-first-gcsp-orientation-course-for-the-defence-attache-in-colombo-re-forget-to-smile,Christian Bühlmann - Forgot to Smile [REPOST] Opening The First GCSP Orientation Course for the Defence Attachés in Colombo,39,2,http://www.kdu.ac.lk/the-first-orientation-course-for-the-defence-attache/,,Source,,Dofollow,,4/19/2018 23:00,8/9/2021 5:49,,,0,1,,1
4,0,0,0,http://e-sri-lanka.blogspot.com/2015/06/world-ranking-top-sri-lankan.html,World ranking Top Sri Lankan Universities 2015 January | e Sri Lanka,9,196,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,4/21/2018 9:23,8/7/2021 10:30,,en,0,4,,52
2,13,12,6,https://www.ceylonlanka.info/2013/05/vacancies-at-sir-john-kotelawala.html,Vacancies at Sir John Kotelawala Defence University,35,5,http://www.kdu.ac.lk/,,www.kdu.ac.lk,,Dofollow,,5/10/2018 8:08,8/17/2021 1:46,,en,0,0,,4
1,0,0,0,http://powersolarmarubana.blogspot.com/2017/08/power-solar-products.html,Power Solar: Power Solar Products,85,64,http://www.kdu.ac.lk/proceedings/irc2015/2015/msh-041.pdf,,Strategies To Promote Solar Power Energy: A Review Of Literature,,Dofollow,,4/20/2018 12:48,8/2/2021 11:24,,en,0,1,,44
9,30,8,0,https://handwiki.org/wiki/Organization:General_Sir_John_Kotelawala_Defence_University,Organization:General Sir John Kotelawala Defence University - HandWiki,75,28,http://www.kdu.ac.lk/,,Official website,,Dofollow,,4/3/2021 20:53,8/14/2021 4:58,,,0,0,,14
5,1,4,0,https://logininsider.com/k-logins/kdu-moodle-login.html,Kdu Moodle Login - Easy Access to Your Account,78,6,http://lms.kdu.ac.lk/lms/,,The General Sir John Kotelawala Defence University,,Nofollow,,4/13/2020 10:26,2/13/2021 22:53,,,0,2,,4
5,0,0,0,http://mudiyanselagechamindapriyankaradissanayake.com/,Chamida Dissanayake - Portfolio,1,10,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,5/31/2021 12:43,8/18/2021 9:11,,,0,1,,4
2,21,7,0,https://lk.99nearby.com/place/kotelawala-defence-university-faculty-of-allied-health-sciences-1,"Kotelawala Defence University Faculty of Allied Health Sciences at Katuwawala, Boralesgamuwa, Sri Lanka",94,2,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/,Website:,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/,,"Nofollow, Content",,6/4/2020 18:43,8/7/2021 10:31,,en,0,2,,1
1,66,10,0,http://the-monitor.org/en-gb/reports/2015/sri-lanka/casualties-and-victim-assistance.aspx,Casualties and Victim Assistance | Reports | Monitor,148,26,http://www.kdu.ac.lk/proceedings/irc2015/2015/law-029.pdf,"[31] DSR Jayawardena, “",Protection of the Rights of the People with Disabilities in Sri Lanka; Need for New Legislation,",” Proceedings of 8th International Research Conference, Kotelawala Defence University,",Dofollow,,7/9/2016 6:52,8/15/2021 23:21,,,0,1,,14
1,0,0,0,https://ceylonmediweb.com/dr-charith-ishan-janendra-nanayakkara/,Dr. Charith Ishan Janendra Nanayakkara. – CeylonMediWeb,116,6,http://www.kdu.ac.lk/proceedings/irc2014/2014/med015.pdf,is available online and full article is available at –,http://www.kdu.ac.lk/proceedings/irc2014/2014/med015.pdf,,"Dofollow, Content",,5/18/2020 5:24,8/12/2021 17:43,,en,0,0,,5
37856,11,9,3,http://192.248.104.6/handle/345/1492,Job Satisfaction among Nurses in Teaching Hospitals Karapitiya and Mahamodara,21,5,http://ir.kdu.ac.lk/handle/345/1492,,http://ir.kdu.ac.lk/handle/345/1492,,Dofollow,,12/15/2020 8:49,8/8/2021 4:31,,en,0,0,,1
12846,0,0,0,http://124.43.130.107/Article_Sinhala/view_article/302,??????? ??????????? - ????? ?????,45,39,http://www.kdu.ac.lk/si/,,???????? ???? ??????? ??????? ???? ?????????,,Dofollow,,1/17/2020 7:51,8/18/2021 20:31,,,0,0,,27
12493,0,0,0,http://220.247.224.43/news.php?news=3017,Inter Unit Kabadi Tournament 2016 | Sri Lanka Air Force,36,12,https://www.kdu.ac.lk/,,,,"Dofollow, Image",,12/1/2020 22:43,8/18/2021 20:32,,,0,0,,8
12461,0,0,1,http://www.slaf.gov.lk/image_gallery.php,Image Gallery |Sri Lanka Air Force,9,12,https://www.kdu.ac.lk/,,,,"Dofollow, Image",,11/30/2020 13:28,8/5/2021 15:30,,,0,0,,8
3660,2,6,1,https://222.165.190.172/faculty-of-allied-health-sciences/component/k2/item/25-kdu-wesak-zone,KDU Wesak Zone,24,1,http://library.kdu.ac.lk/,,Library,,Dofollow,,7/17/2021 19:19,8/18/2021 19:33,,,0,0,,1
1112,7,15,3,https://www.guruwaraya.lk/search/label/Undergraduate,Teacher: Undergraduate,634,37,http://enlistment.kdu.ac.lk/,,Click Below for Check your Eligibility & Apply Online,,Dofollow,,5/18/2021 11:41,8/16/2021 20:10,,fr,0,0,,14
808,3,7,2,https://education.synergyy.com/2017/02/general-sir-john-kotelawala-defence-university-degree-programme-application-calls-now/,General Sir John Kotelawala Defence University Degree Programme – Application calls Now - Education SynergyY,158,7,http://www.kdu.ac.lk/,other relevant details can be downloaded from the KDU website:,www.kdu.ac.lk,(Duplicating this Application Form for commercial purposes is prohibited).,"Dofollow, Content",,8/9/2021 11:24,8/18/2021 6:43,,en,0,0,,5
500,0,0,0,http://slespa.org.au/gallery/category/7-slespa-launch2012.html?start=20,GALLERY,64,27,http://www.kdu.ac.lk/,Sri Lanka Air Force Sri Lanka Police,The General Sir John Kotelawala Defence University,? GOV Official News Ministry of Foregin Affairs,Dofollow,,5/14/2019 19:59,8/18/2021 20:07,,en,0,0,,12
489,33,8,0,https://www.ejpd.com/en/issues-2/item/2902-pustules-in-children?tmpl=component&print=1&start=782450,Pustules in children.,29,69,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=113234,"Essay Ideas, http://forum.saavisa.com/profile.php?id=161896 get more details here, http://spouse-house.com/profile.php?id=246558 official site,",http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=113234,"Thesis Statement Computer Viruses,","Nofollow, Content",,5/17/2020 9:10,5/17/2020 9:10,,en,0,0,,48
370,0,8,4,http://worldtamileducationalforum.blogspot.com/,WORLD TAMIL EDUCATIONAL FORUM,72,328,http://www.kdu.ac.lk/,,K.D.UNIVERSITY,,Dofollow,,7/16/2021 17:49,8/17/2021 5:55,,fr,0,0,,192
358,25,8,1,https://sinhala.lankainformation.lk/directory/education/higher-education/other-government-universities,???? ??????? ???????? ????,44,9,http://www.kdu.ac.lk/,,www.kdu.ac.lk,,Dofollow,,10/6/2017 21:59,8/14/2021 21:48,,en,0,0,,6
248,21,7,0,https://onlinecoursesschools.com/kupakuedu,Kupakuedu Course - August 2021,101,52,https://www.kdu.ac.lk/undergraduate-courses/,Course Detail,Kdu.ac.lk,,Nofollow,,4/26/2021 19:06,8/18/2021 17:58,,en,0,0,,39
232,0,0,0,http://newnunavil.blogspot.com/2011/07/12.html,New Nunavil: ??? ?????? ?????????? ???? ????????? 12 ???????????? ??????? ????,13,579,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence,,Dofollow,,4/18/2019 21:54,8/18/2021 20:19,,ta,0,0,,371
212,12,10,3,http://www.eduhub.io/t/kobe-kiu-ac-jp,kobe-kiu.ac.jp,199,153,http://www.kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,2/17/2020 11:48,2/17/2021 21:07,,,0,0,,100
142,1,4,0,https://www.smod.lk/????????????-??????.html?nic=620192139V,SMOD,17,11,http://www.kdu.ac.lk/,,,,"Dofollow, Image",,11/6/2020 4:09,11/28/2020 6:27,,,0,0,,10
