Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
15,5,13,8,https://www.onlinejobs.lk/government-courses/university-entrance-2021-aptitude-test-details/,University Entrance 2021 Aptitude Test Details (for GCE A/L 2020),59,27,https://aptitude.kln.ac.lk/,University if Kelaniya –,Click Here,,"Dofollow, Content",,6/16/2021 21:44,8/17/2021 13:42,,en,1.2,5,,16
1,0,0,0,https://www.prana-sutra.com/post/surya-bhedana-pranayama-right-nostril-breathing,Learn Surya Bhedana Pranayama - Steps & Benefits of Right Nostril Breathing,16,10,http://repository.kln.ac.lk/handle/123456789/16190,A study(,2,) on yoga asanas and yogic breathing noted that these,"Dofollow, Content",,7/23/2021 13:46,8/13/2021 18:22,,en,1.1,10,,9
4,3,6,1,https://eduroam.ac.lk/participants.html,eduroam Sri Lanka,6,46,http://eduroam.kln.ac.lk/,,eduroam.kln.ac.lk,,Dofollow,,6/11/2021 3:03,8/18/2021 4:32,,,0.99,56,,24
6,4,5,0,https://studybarta.com/top-universities-in-sri-lanka/,Top Universities in Sri Lanka | Sri Lanka Universities Ranking 2020,113,84,http://www.kln.ac.lk/,,University of Kelaniya,,"Dofollow, Content",,5/31/2019 17:22,8/12/2021 21:27,,en,0.96,28,,52
2,19,26,46,https://yusit.fr/,YuSit Vivre le patrimoine autrement,5,25,http://conf.kln.ac.lk/ICH2017/index.php/component/content/article?id=2,3e,"International Conference on the Humanities (Université de Keleniya, Colombo, Sri Lanka)",: le thème majeur de cette année étant « Digital,Dofollow,,8/15/2021 7:12,8/18/2021 18:20,,fr,0.95,4,,16
3,4,11,5,https://speedraftaar.com/iccms-kln-ac-lk-university-of-kelaniya-iccms-results,ICCMS Results 2021(New)|University of Kelaniya Sri Lanka Results @iccms.kln.ac.lk,46,18,http://iccms.kln.ac.lk/final-result/112-final-result/294-final-result-resit-19-02-2021.html?switch_to_desktop_ui=1,iccms.kln.ac.lk B.A Honours (Faculty of Social Science) Results 2021-2022:,Check Here,,"Dofollow, Content",,5/22/2021 15:56,8/18/2021 10:03,,en,0.89,14,,9
4,9,8,1,https://buddhadharma.co/Academic,Academic Programmes | The Buddha-Dharma Centre of Hong Kong,57,5,http://www.kln.ac.lk/institutes/pgipbs/,,Postgraduate Institute of Pali and Buddhist Studies (PGIPBS),,"Dofollow, Content",,10/17/2018 4:19,4/1/2021 13:09,,en,0.88,13,,3
1,28,10,1,https://www.startuplady.org/en/blog/2019/7/31/the-glass-ceiling-and-the-sticky-floor,The Glass Ceiling and the Sticky Floor — Startup Lady,36,17,http://repository.kln.ac.lk/handle/123456789/5742,"reaching high-ranking, management positions in top corporations. According to a",study,"that looked into the glass ceiling effect in Sri Lanka,",Dofollow,,5/27/2020 8:17,8/12/2021 23:13,,en,0.86,10,,12
39,17,9,2,https://lk.login-vp.com/kln-student,Kln Student Login,35,15,http://cdce.kln.ac.lk/,,Home | Centre for Distance and Continuing Education | University of ...,,"Nofollow, Image",,5/16/2021 14:03,8/18/2021 17:27,,en,0.84,19,,2
38,64,10,0,https://met.refeds.org/met/entity/https%3A%2F%2Fiam.gwai.kln.ac.lk%2Fidp%2Fshibboleth/?federation=liaf,Metadata Explorer Tool,17,7,http://gwai.kln.ac.lk/,,http://gwai.kln.ac.lk/,,Dofollow,,2/27/2020 7:26,8/11/2021 15:45,,en,0.77,6,,5
8,29,10,2,http://alexatop1m.kritih.com/List-22.html,"best websites, top websites, website ranking, top 10 websites, top sites",204,8497,http://kln.ac.lk/default.htm,,kln.ac.lk,,Nofollow,,7/13/2020 20:58,5/5/2021 3:54,,,0.76,15,,5175
4,12,8,1,https://www.alluniversity.info/sri-lanka/university-of-kelaniya/,University of Kelaniya in Sri Lanka,12,11,http://www.kln.ac.lk/,,University of Kelaniya Website,,"Nofollow, Image",,2/12/2021 14:00,8/10/2021 15:48,,en,0.74,20,,5
6,44,9,0,http://www.palitext.com/subpages/links.htm,Links,27,155,http://www.kln.ac.lk/humanities/depts/palibuddhist/,,University of Kelaniya,,"Dofollow, Content",,4/20/2018 23:13,8/15/2021 5:46,,,0.73,4,,72
2,1,3,0,https://www.mba-compass.com/programs/university-of-kelaniya-faculty-of-commerce-and-management-studies/,"University of Kelaniya, Faculty of Commerce and Management Studies:",22,10,http://www.commerce.kln.ac.lk/mba,,http://www.commerce.kln.ac.lk/mba,,Dofollow,,11/2/2017 23:42,8/2/2021 23:25,,en,0.73,2,,7
28,72,28,57,http://www.buddhanet.net/l_study.htm,BuddhaNet's Buddhist Web Links: Theravadan Websites,82,72,http://www.kln.ac.lk/humanities/index.html,,"Department of Pali & Buddhist Studies, Faculty of Humanities",University of Kelaniya (Sri Lanka),"Dofollow, Content",,11/1/2014 9:45,8/17/2021 18:59,,en,0.72,35,,49
1,0,0,0,https://bistrem.blogspot.com/2021/05/faculty-of-medicine-ukm-booklet-faculty.html,"Faculty Of Medicine Ukm - Booklet: Faculty Of Medicine Peradeniya : Faculty of medicine, universiti kebangsaan malaysia (10.17845) eissn : - bistrem",112,38,https://medicine.kln.ac.lk/images/SlideShow/student.jpg,,"For undergraduate and postgraduate specialist/higher specialist training in medicine. Faculty of Medicine, University of Kelaniya - Faculty Home",,"Dofollow, Image",,5/21/2021 18:14,7/24/2021 12:00,,en,0.72,1,,28
2,90,28,52,https://itp.nyu.edu/classes/cdp-spring2014/sample-page/,Week 1 | Circuit Design and Prototyping,28,12836,http://www.kln.ac.lk/units/ictc/,Pingback:,Get the facts,,"Nofollow, UGC",,7/11/2019 2:03,8/1/2021 20:57,,en,0.7,35,,4067
87,7,6,0,https://loginy.co.uk/k-logins/klu-lms-login.html,Klu Lms Login ?? One Click Login,79,56,https://lms.cdce.kln.ac.lk/,,Centre for Distance and Continuing Education (CDCE ...,,"Nofollow, Content",,8/28/2020 21:49,8/17/2021 4:26,,,0.7,0,,29
3,90,15,4,https://orcid.org/0000-0002-7213-5858,Madunil Niriella (0000-0002-7213-5858) - ORCID | Connecting Research and Researchers,40,77,http://www.kln.ac.lk/medicine/index.php/departments/medicine/537.html,,"Faculty of Medicine, Ragama, Sri Lanka",,Nofollow,,7/31/2021 2:20,8/13/2021 1:31,,en,0.69,3,Yes,17
12,84,16,5,https://www.wikiwand.com/en/Sinhalese_people,Sinhalese people - Wikiwand,413,193,http://repository.kln.ac.lk/handle/123456789/11590,"Sugunaseela Thero, Yakkaduwe; Dhammissara Thero, Niwandama (2015).","""The Ethical Value of Great Chronicle (Mah?v?sa), the Prime, Heritable and Historical Record of Asians""",.University of Kelaniya.,Nofollow,,11/9/2020 23:51,7/29/2021 13:47,,en,0.69,14,Yes,62
1,42,9,0,http://www.lib.uwu.ac.lk/index.php/about-uwul/profile-2/about-3,Academics,33,43,http://repository.kln.ac.lk/handle/123456789/18060,"Sciences, University of Kelaniya, Sri Lanka. p75. 26. 10. 2017",http://repository.kln.ac.lk/handle/123456789/18060,,"Dofollow, Content",,2/28/2021 20:31,8/13/2021 15:27,,,0.66,3,,21
2,0,5,4,https://ihealth-t2d.org/,Home | iHealth-T2D,24,25,http://www.kln.ac.lk/,,University of Kelaniya,,"Dofollow, Content",,8/19/2019 21:41,8/18/2021 6:07,,en,0.66,33,,12
1,1,3,0,https://rakiyalk.com/government-jobs/university-of-kelaniya-job-vacancies/,University of Kelaniya Vacancies 2021 - Download Application,22,1,https://www.kln.ac.lk/,,Visit University of Kelaniya Website – Click Here,,"Dofollow, Content",,5/7/2021 20:10,8/16/2021 6:32,,en,0.54,7,,1
3,73,18,15,https://www.bestweb.lk/2020-winners/,2020 WINNERS - Bestweb,20,102,https://www.kln.ac.lk/,,www.kln.ac.lk,,Dofollow,,8/16/2020 3:13,8/15/2021 21:28,,en,0.51,5,,74
2,6,6,0,https://loginee.com/cal,Callogin,26,15,https://cal.kln.ac.lk/,,https://cal.kln.ac.lk/screenshot,,"Nofollow, Image, Content",,5/18/2021 9:47,8/17/2021 21:06,,en,0.42,13,,8
28,26,9,1,http://www.hartleycollege.com/hweb/hartleyites/dbase/grand2.shtml,All Hartleyites in HCDB,1654,329,http://www.kln.ac.lk/,,Sivasithamparam.,,Dofollow,,9/19/2014 13:52,8/3/2021 0:16,,,0.42,14,,172
8,80,14,4,http://greenmetric.ui.ac.id/participant-2017/,Participants 2017 | UI GreenMetric,60,712,http://units.kln.ac.lk/css/,,http://units.kln.ac.lk/css/,,Dofollow,,1/8/2018 10:08,11/4/2020 7:56,,,0.41,2,,390
413,3,13,8,https://education.synergyy.com/2017/10/university-of-kelaniya-master-of-arts-degree-programme-application-calls-now/,University Of Kelaniya – Master of Arts Degree Programme – Application calls now - Education SynergyY,158,6,http://www.fgs.kln.ac.lk/,Applications can be downloaded from,www.fgs.kln.ac.lk,. The completed application form together with the bank slip,"Dofollow, Content",,8/14/2021 6:19,8/17/2021 22:45,,en,0.4,1,,5
11,73,14,4,https://en.itmo.ru/en/partners_map/Research_and_Educational_Partners.htm,Research and educational partners ITMO University,49,559,http://www.kln.ac.lk/,,University of Kelaniya,(Kelaniya ),Dofollow,,8/11/2019 15:20,8/16/2021 9:15,,en,0.38,2,,329
394,25,8,1,https://sinhala.lankainformation.lk/directory/education/higher-education/local-universities/6158-university-of-kelaniya,?????? ??????????????,49,13,http://www.kln.ac.lk/,,www.kln.ac.lk,,Dofollow,,2/16/2019 9:14,8/15/2021 3:23,,,0.37,0,,10
4,57,12,3,http://1000awesomethings.com/2011/09/09/160-going-really-fast-over-speed-bumps-in-the-back-of-a-school-bus/,#160 Going really fast over speed bumps in the back of a school bus – 1000 Awesome Things,28,76,http://www.kln.ac.lk/,,Saman,,Nofollow,,11/26/2015 23:17,8/17/2021 6:58,,en,0.33,6,,42
36,5,17,10,https://www.harshamaduranga.com/,Sri Lanka Wedding Photographer - Best Wedding Photographer in Sri Lanka - Harsha Maduranga Jayasekara,4,4,http://www.kln.ac.lk/humanities/depts/image_art/index.php?option=com_content&view=article&id=71&Itemid=23&lang=en,,Diploma in PG,,Dofollow,,5/21/2019 12:51,8/18/2021 17:18,,,0.33,24,,2
2,7,6,0,https://www.dhahampasala.org/??????-????-????/,??? ???? ???? » ??? ???? ???? » ?????? ???? ????,39,86,http://www.kln.ac.lk/,56,University of Kelaniya,,Dofollow,,3/21/2021 17:03,8/11/2021 10:09,,en,0.32,1,,51
2,6,6,0,https://unlocked.lk/why-is-polythene-free-of-charge/,Why should polythene be free of charge? | Unlocked.lk,12,22,http://repository.kln.ac.lk/handle/123456789/16674,the amount of polythene usage will undoubtedly decrease.In Sri Lanka,20 billion polythene,bags are being used per day and the entire island,Dofollow,,12/29/2020 22:25,8/3/2021 23:30,,,0.3,2,,10
2,0,0,0,https://www.degree.lk/events/international-conference-on-applied-and-pure-sciences-icaps-2021-uok/,INTERNATIONAL CONFERENCE ON APPLIED AND PURE SCIENCES (ICAPS 2021) | UOK | Best Degree Programs & Courses | Most Popular in Srilanka | 2021,42,13,https://conf.kln.ac.lk/icaps/index.php/call-for-papers,,Now Open ?,,Dofollow,,5/17/2021 10:06,8/16/2021 1:23,,en,0.3,4,,8
3,86,18,10,https://www.wto.org/english/news_e/news20_e/ddgaw_16jun20_e.htm,WTO | 2020 News items - Speech - DDG Alan Wolff - DDG Wolff calls for values-based multilateralism to boost the WTO,195,23,http://repository.kln.ac.lk/bitstream/handle/123456789/12056/journal1 (1).104-107.pdf?sequence=1&isAllowed=y,,http://repository.kln.ac.lk/bitstream/handle/123456789/12056/journal1%20%281%29.104-107.pdf?sequence=1&isAllowed=y,,Dofollow,,6/20/2020 16:10,8/13/2021 12:55,,,0.29,7,,14
16,0,0,1,http://francetamil.com/,NTamil.com | Tamil | Tamil Daily News Website | Tamil News Paper | Tamil Nadu Newspaper Online | Breaking News Headlines | Latest Tamil News | India News | World News | Tamil Film,4,294,http://www.kln.ac.lk/,,???. ?????,,Dofollow,,12/3/2019 6:31,6/13/2021 7:43,,,0.28,5,,139
1,82,14,3,https://factcheck.afp.com/sri-lankan-faith-healer-touts-false-miracle-cure-covid-19-prompting-pushback-doctors,"Sri Lankan faith healer touts false ‘miracle cure’ for Covid-19, prompting pushback from doctors | Fact Check",12,25,http://gwai.kln.ac.lk/,"including the University of Colombo - Indigenous Medicine Faculty ,",Gamapaha Wickramaarachchi Ayurveda Institute,"or the Nawinna Ayurvedic Research Center ,” he told AFP","Dofollow, Content",,12/29/2020 5:58,8/14/2021 0:26,,en,0.26,29,,16
2,77,18,10,https://cihr-irsc.gc.ca/e/51934.html,Linkage Tool for the COVID-19 Rapid Response Funding - CIHR,15,188,https://science.kln.ac.lk/depts/chem/index.php/staff/academic-staff,,Department of Chemistry: Academic Staff,,Dofollow,,5/7/2020 16:41,3/26/2021 5:16,,,0.26,45,,114
4,80,15,6,https://www.opendemocracy.net/en/5050/sri-lanka-women-universities/,There are more women at Sri Lanka’s universities – but they remain spaces dominated by men | openDemocracy,101,30,http://www.kln.ac.lk/units/cgs/resources/GoonesekereGenderEqualityinSriLankanUniversities.pdf,,According to Savithri Gunasekera,", former Dean of the Faculty of Law, University of","Dofollow, Content",,10/13/2020 3:10,8/16/2021 21:46,,en,0.26,38,,18
1,90,13,0,https://www.mdpi.com/journal/pathogens/submission_reviewers,Pathogens,72,41,https://science.kln.ac.lk/depts/bota/index.php/dr-renuka-n-attanayake,,Website,,"Dofollow, Content",,7/2/2020 22:35,8/10/2021 20:56,,en,0.25,15,,29
3,87,16,4,https://blogs.lse.ac.uk/southasia/2017/09/12/china-is-sri-lankas-biggest-source-of-fdi-but-there-is-room-for-more/,"China is Sri Lanka's biggest source of FDI, but there is room for more | South Asia@LSE",26,23,http://units.kln.ac.lk/ccs/index.php/component/content/article?id=41,"Similarly, there is significant potential to engage the",increasing numbers of Sri Lankan students in China,to expand investment opportunities. Sri Lanka’s diplomatic missions in China,"Dofollow, Content",,5/17/2019 22:12,8/11/2021 5:42,,en,0.25,33,,14
29,61,10,0,https://www.sitelinks.info/extexams.kln.ac.lk/,"Extexams.kln.ac.lk | 192.248.24.153, Similar Webs, BackLinks Results",40,9,http://extexams.kln.ac.lk/,Extexams.kln.ac.lk,,,Nofollow,,3/31/2020 3:31,7/18/2021 23:31,,en,0.22,5,,8
1,24,10,2,https://www.iucn-seahorse.org/literature,"Literature — IUCN Seahorse, Pipefish & Seadragon",30,1205,http://repository.kln.ac.lk/handle/123456789/9413,"Ranasinghe, R. and E.P.K. Epa. 2010.","Breeding of the endangered seahorse, Hippocampus kuda and contraints for larval development under captivity.",Proceedings of the 30th Annual Sessions of the Institute of,"Dofollow, Content",,11/15/2020 8:07,8/12/2021 2:43,,en,0.21,71,,167
4,0,0,0,http://www.universityguide.lk/state_universities.php,University Guide - Sri Lanka: State Universities and Degrees,14,35,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,6/30/2019 6:45,8/15/2021 23:38,,,0.21,1,,18
1,73,12,1,https://lk.theasianparent.com/h1n1-children-sri-lanka,Must-know Facts For Parents About The H1N1 Flu Virus (Swine Flu),66,31,https://www.kln.ac.lk/medicine/units/mmu/staff/dr-aresha.html,"Gayana Gunarathne(Senior Registrar, Microbiology, Faculty of Medicine, University of Kelaniya) and",Professor Aresha Manamperi,"(Professor in Molecular Medicine, Faculty of Medicine, University of Kelaniya), to","Nofollow, Content",,7/2/2019 19:10,8/12/2021 6:35,,en,0.21,5,,19
3,0,9,10,https://www.srilankagovernmentjob.com/higher-diploma-in-business-university-of-kelaniya-2021/,Higher Diploma In Business University Of Kelaniya 2021 -,39,9,http://fcms.kln.ac.lk/dep/dcfm/index.php/hdib,WEBSITE:,http://fcms.kln.ac.lk/dep/dcfm/index.php/hdib,,"Dofollow, Content",,7/28/2021 17:04,8/17/2021 18:55,,en,0.2,11,,7
2,51,7,0,http://www.57883.net/link/Alexa_25.html,"57883.net - Alexa website ranking for Thursday, Page 25",197,9179,http://kln.ac.lk/,,kln.ac.lk,,Dofollow,,6/3/2020 9:22,7/4/2021 17:21,,,0.18,29,,5382
2,0,0,0,https://alsciencepapers.blogspot.com/2019/01/aptitude-test-bachelor-of-science.html,alsciencepapers.blogspot.com: APTITUDE TEST Bachelor of Science Honours in Management and Information Technology (MIT) Degree Programme,62,13,http://mit.kln.ac.lk/images/pdf/advertisement - 2019-english online v1.pdf?fbclid=IwAR1iBGBV7fU7YAEdcsK4H0uxAUgeYYExsdvd4xOXBZCcDOIPcR98ntZ4yfo,Application -,Click Here,,Dofollow,,6/11/2019 5:34,8/7/2021 22:08,,en,0.18,3,,8
1,82,12,0,https://www.dur.ac.uk/research/directory/view/?mode=project&id=939,Post-Earthquake Rescue Archaeology in Kathmandu - Durham University,95,36,https://ss.kln.ac.lk/depts/archaeology/index.php/post-formats/standard-post-format/prof-rohana-luxman-piyadasa,"Municipalities; UNESCO Field Office Kathmandu; World Heritage Centre, UNESCO, France;",Professor Prishanta Gunawardhana,", Department of Archaeology, University of Kelaniya, Sri Lanka; Professor","Dofollow, Content",,8/13/2020 0:53,6/15/2021 18:35,,en,0.16,11,,20
5,0,0,0,http://gaqkelaniya.blogspot.com/,external degree university of kelaniya,8,3,http://www.extexams.kln.ac.lk/newreg.php,,http://www.extexams.kln.ac.lk/newreg.php,,Dofollow,,11/16/2020 19:57,8/18/2021 10:18,,en,0.16,0,,3
6,82,17,6,http://blogs.edf.org/climate411/2017/10/30/a-real-halloween-horror-story-the-five-scariest-aspects-of-climate-change/,A real Halloween horror story: the five scariest aspects of climate change,47,56,http://repository.kln.ac.lk/handle/123456789/17663,,https://goo.gl/6DrXiG,,"Nofollow, UGC",,11/1/2017 11:27,8/16/2021 1:01,,en,0.15,27,,28
3,70,12,2,https://www.europeanpharmaceuticalreview.com/news/67495/parkinsons-carbidopa-anticancer/,Parkinson's disease drug carbidopa shows anticancer effects,94,31,http://repository.kln.ac.lk/handle/123456789/10244,,https://goo.gl/nrBNT6,,"Nofollow, UGC",,4/27/2018 19:10,8/18/2021 0:48,,en,0.14,10,,18
30,10,15,4,http://4-klovern.se/lika-som-loss-24/ola-portratt-1/,ola-portratt-1,15,8454,http://www.kln.ac.lk/units/ictc/,Pingback:,Click Here,(),Nofollow,,4/23/2018 22:59,8/15/2021 2:00,,,0.13,12,,3382
2,91,20,12,https://blog.oup.com/2015/05/ten-facts-gender-inequality/,Ten facts about economic gender inequality | OUPblog,102,44,http://www.kln.ac.lk/,,Kumudini Sandesha,,Nofollow,,11/14/2017 9:36,6/11/2021 11:28,,en,0.13,19,,23
4,4,11,6,http://www.upulstravel.com/traveltip-3.htm,"Upul's travel service inc.- Discount Airfares, Flights, Hotels, Cars, Vacation Packages, Maps",6,236,http://www.kln.ac.lk/,,http://www.kln.ac.lk/,,Dofollow,,8/9/2013 3:27,8/16/2021 23:58,,,0.13,5,,128
5,84,12,0,http://math.ucalgary.ca/math_unitis/profiles/101-152916,Rohana Ambagaspitiya | Department of Mathematics and Statistics,122,13,http://www.kln.ac.lk/,,University of Kelaniya,", 2012",Dofollow,,8/13/2019 13:08,8/13/2019 13:08,,en,0.12,5,,9
5,50,17,14,http://www.lib.jfn.ac.lk/index.php/mr-s-navaneethakrishnan/,Mr.S.Navaneethakrishnan – Library,40,40,http://repository.kln.ac.lk/handle/123456789/14972,"of Kelaniya, Sri Lanka on 21st– 22nd October 2016, URI:",http://repository.kln.ac.lk/handle/123456789/14972,", p 74.","Dofollow, Content",,8/24/2019 6:45,7/21/2021 16:30,,en,0.11,2,,25
1,0,0,0,https://www.nenasala.org/aptitude-test-for-university/,Aptitude Test for University - Nenasala,23,26,https://aptitude.kln.ac.lk/,,Application,,Dofollow,,7/24/2021 8:11,8/13/2021 19:44,,en,0.11,3,,11
1,44,7,0,https://www.sab.ac.lk/staff-directory/100,Profile : SUSL,0,4,http://www.kln.ac.lk/fcms/ICBI2011/images/ICBM/dccs/MKT015.pdf,"Management Studies, University of Kelaniya, Sri Lanka [available online at",http://www.kln.ac.lk/fcms/ICBI2011/images/ICBM/dccs/MKT015.pdf,],"Dofollow, Content",,7/10/2021 4:00,7/10/2021 4:00,,en,0.1,5,,2
1,1,5,1,http://nutritionsocietyofsrilanka.org/dietary-guidelines/,Sri Lankan Food Based Dietary Guidelines – The Nutrition Society of Sri Lanka,34,11,http://repository.kln.ac.lk/handle/123456789/7833,"tales. Ranasinghe, M.L.G.T.T, University of Kelaniya, International Conference on Humanities,2015,",http://repository.kln.ac.lk/handle/123456789/7833,),"Dofollow, Content",,7/10/2021 5:04,8/14/2021 1:27,,en,0.1,20,,10
8,45,10,1,https://www.robitronic.com/en/news/powerswitch.html,"Powerswitch - RC Cars, RC parts and RC accessories",297,16,http://www.kln.ac.lk/,Comment by,robocop112,,Nofollow,,3/19/2017 0:23,8/5/2021 23:52,,en,0.09,1,,14
10,90,25,18,http://www0.cs.ucl.ac.uk/staff/W.Langdon/homepages.html,GP Home pages,65,6402,http://science.kln.ac.lk/depts/stcs/index.php/staff/academic-staff/362,T D N D Padmasiri,S P Pitigala,D N Ranasinghe Asanga Ratnaweera,"Dofollow, Content",,10/27/2018 20:04,8/13/2021 15:57,,en,0.09,22,,1738
